povertyline,headcount,povertygap,population,mean,popshr,weight,welfare,cumwelf,q,countrycode,cty,n,nq
9.753125,0.53609,0.2395139,49648685,438.572,0.005040500000000003,250254.19674250018,9.703363257613477,143610994.74920106,11,COL,COL,5.65,100
9.853125,0.540867,0.2425476,49648685,438.572,0.004777000000000031,237171.76824500156,9.804178943374438,145936269.2053916,11,COL,COL,5.65,100
9.953125,0.5455552,0.2455691,49648685,438.572,0.004688200000000031,232762.96501700155,9.901628223518594,148241001.5491938,11,COL,COL,5.65,100
10.05313,0.5505119,0.2485781,49648685,438.572,0.004956700000000036,246093.6369395018,10.002741991950412,150702612.70536035,12,COL,COL,5.65,100
10.15313,0.5543697,0.2515701,49648685,438.572,0.0038577999999999113,191534.6969929956,10.105230948727268,152638115.05316907,12,COL,COL,5.65,100
10.25313,0.5589874,0.2545466,49648685,438.572,0.004617700000000058,229262.7327245029,10.201484928860816,154976935.36580753,12,COL,COL,5.65,100
10.35313,0.563753,0.2575086,49648685,438.572,0.0047655999999999255,236605.7732359963,10.306569008729094,157415529.09552804,12,COL,COL,5.65,100
10.45313,0.5688729,0.2604635,49648685,438.572,0.005119900000000066,254196.30233150328,10.401661448465795,160059592.9738322,12,COL,COL,5.65,100
10.55313,0.5734145,0.2634072,49648685,438.572,0.0045416000000000345,225484.4677960017,10.503740185617303,162428023.23945358,12,COL,COL,5.65,100
10.65313,0.5777558,0.2663369,49648685,438.572,0.004341299999999992,215539.83619049963,10.60481613986617,164713783.5730707,12,COL,COL,5.65,100
10.75313,0.5826458,0.2692548,49648685,438.572,0.00488999999999995,242782.06964999752,10.705140628425289,167312799.77073407,12,COL,COL,5.65,100
10.85313,0.5867298,0.2721612,49648685,438.572,0.0040839999999999765,202765.22953999884,10.803071960822685,169503287.1366074,12,COL,COL,5.65,100
10.95313,0.5913,0.2750535,49648685,438.572,0.00457020000000008,226904.42018700397,10.904362353288624,171977535.15388936,12,COL,COL,5.65,100
11.05313,0.5955598,0.2779346,49648685,438.572,0.004259799999999925,211493.46836299627,11.00136164397379,174304251.284689,12,COL,COL,5.65,100
11.15313,0.5994688,0.280801,49648685,438.572,0.003909000000000051,194076.70966500253,11.100223417242436,176458546.12205383,12,COL,COL,5.65,100
11.25313,0.6034189,0.2836503,49648685,438.572,0.003950099999999956,196117.27061849783,11.203317765119865,178655710.22402087,13,COL,COL,5.65,100
11.35313,0.6074942,0.2864844,49648685,438.572,0.004075300000000004,202333.2859805002,11.30428801707858,180942943.96418637,13,COL,COL,5.65,100
11.45313,0.6110893,0.2893036,49648685,438.572,0.003595099999999962,178491.98744349813,11.400924471363881,182977917.63177332,13,COL,COL,5.65,100
11.55313,0.6151603,0.2921049,49648685,438.572,0.004071000000000047,202119.79663500233,11.507634281748826,185303838.33255038,13,COL,COL,5.65,100
11.65313,0.6190531,0.2948937,49648685,438.572,0.0038928000000000296,193272.40096800146,11.603626058364192,187546499.0007853,13,COL,COL,5.65,100
11.75313,0.6226954,0.2976675,49648685,438.572,0.003642299999999987,180835.40537549937,11.702367571314902,189662701.38439712,13,COL,COL,5.65,100
11.85313,0.6262554,0.3004251,49648685,438.572,0.0035600000000000076,176749.31860000038,11.801612784269357,191748628.40239778,13,COL,COL,5.65,100
11.95313,0.6301473,0.3031668,49648685,438.572,0.003891899999999948,193227.71715149743,11.904601897787911,194048927.45070472,13,COL,COL,5.65,100
12.05313,0.6337667,0.305895,49648685,438.572,0.0036194000000000504,179698.4504890025,12.00193387191239,196205656.37035885,13,COL,COL,5.65,100
12.15313,0.6372729,0.308607,49648685,438.572,0.003506200000000015,174078.21934700073,12.10404022759698,198312706.1400834,13,COL,COL,5.65,100
12.25313,0.6410591,0.3113045,49648685,438.572,0.003786199999999962,187979.85114699812,12.20394396254817,200606801.7095695,13,COL,COL,5.65,100
12.35313,0.6449512,0.3139898,49648685,438.572,0.003892099999999954,193237.64688849772,12.302668812209346,202984140.48128936,13,COL,COL,5.65,100
12.45313,0.6486049,0.3166621,49648685,438.572,0.003653700000000093,181401.4003845046,12.403219142786542,205234101.80306673,13,COL,COL,5.65,100
12.55313,0.652206,0.3193209,49648685,438.572,0.0036010999999999127,178789.87955349567,12.502594873510947,207469439.2346079,14,COL,COL,5.65,100
12.65313,0.6558217,0.3219667,49648685,438.572,0.0036156999999999995,179514.75035449996,12.60081886965187,209731472.08825573,14,COL,COL,5.65,100
12.75313,0.6593429,0.3245976,49648685,438.572,0.003521200000000002,174822.9496220001,12.70578542513933,211952734.9735428,14,COL,COL,5.65,100
12.85313,0.6627933,0.3272153,49648685,438.572,0.0034504000000000756,171307.82272400375,12.80353911169718,214146081.38192928,14,COL,COL,5.65,100
12.95313,0.666691,0.3298211,49648685,438.572,0.003897700000000004,193515.67952450018,12.902980898221918,216643010.49834034,14,COL,COL,5.65,100
13.05313,0.6702873,0.3324158,49648685,438.572,0.0035962999999999967,178551.56586549984,13.002531770986643,218964632.9062659,14,COL,COL,5.65,100
13.15313,0.673282,0.3349962,49648685,438.572,0.002994700000000017,148682.91696950083,13.101977413096545,220912673.12611362,14,COL,COL,5.65,100
13.35313,0.6797863,0.3401144,49648685,438.572,0.006504299999999907,322929.9418454954,13.247533707393695,225190698.4158385,14,COL,COL,5.65,100
13.55313,0.6853083,0.3451663,49648685,438.572,0.005522000000000027,274160.0385700013,13.456303225823953,228879879.02724004,14,COL,COL,5.65,100
13.75313,0.6911864,0.3501542,49648685,438.572,0.005878099999999997,291839.9352984999,13.656017476055018,232865250.28388712,14,COL,COL,5.65,100
13.95313,0.697041,0.3550858,49648685,438.572,0.005854600000000043,290673.19120100216,13.8498238974481,236891022.79373026,14,COL,COL,5.65,100
14.15313,0.7021513,0.3599548,49648685,438.572,0.005110300000000012,253719.6749555006,14.051267101540232,240456105.71544597,15,COL,COL,5.65,100
14.35313,0.7080666,0.3647626,49648685,438.572,0.005915299999999957,293686.8663804979,14.2571621853498,244643247.00113988,15,COL,COL,5.65,100
14.55313,0.7131241,0.3695127,49648685,438.572,0.005057500000000048,251098.22438750239,14.460589651408592,248274275.38620487,15,COL,COL,5.65,100
14.75313,0.7182986,0.3742052,49648685,438.572,0.005174499999999971,256907.12053249855,14.655191547009602,252039298.44739932,15,COL,COL,5.65,100
14.95313,0.7237499,0.3788431,49648685,438.572,0.005451299999999937,270649.8765404969,14.855457586630793,256059926.20917353,15,COL,COL,5.65,100
15.15313,0.7287904,0.3834289,49648685,438.572,0.005040500000000003,250254.19674250018,15.052373417518211,259826845.8278427,15,COL,COL,5.65,100
15.35313,0.7341878,0.3879639,49648685,438.572,0.005397399999999997,267973.81241899985,15.250461205765609,263913570.05829978,15,COL,COL,5.65,100
15.55313,0.7388832,0.392446,49648685,438.572,0.004695400000000016,233120.4355490008,15.453904380670217,267516190.97845423,15,COL,COL,5.65,100
15.75313,0.7436505,0.3968762,49648685,438.572,0.00476730000000003,236690.1760005015,15.647813253414395,271219874.65142787,15,COL,COL,5.65,100
15.95313,0.7479692,0.4012498,49648685,438.572,0.004318700000000009,214417.77590950043,15.856399648736506,274619768.59804213,15,COL,COL,5.65,100
16.15313,0.7524005,0.4055706,49648685,438.572,0.004431300000000027,220008.21784050134,16.05145236499452,278151220.0266163,16,COL,COL,5.65,100
16.35313,0.7570513,0.4098398,49648685,438.572,0.004650799999999955,230906.10419799777,16.25662991485349,281904975.1076437,16,COL,COL,5.65,100
16.55313,0.7610149,0.4140595,49648685,438.572,0.003963600000000067,196787.52786600334,16.45046003809617,285142220.47079915,16,COL,COL,5.65,100
16.75313,0.7654976,0.4182297,49648685,438.572,0.004482699999999951,222560.16024949754,16.64765278180598,288847324.7416959,16,COL,COL,5.65,100
16.95313,0.7690203,0.4223479,49648685,438.572,0.0035226999999999897,174897.4226494995,16.85014082521913,291794370.9433078,16,COL,COL,5.65,100
17.35313,0.7772843,0.430437,49648685,438.572,0.008264000000000049,410296.73284000246,17.147146955106297,298829789.3165153,16,COL,COL,5.65,100
17.75313,0.7846008,0.4383391,49648685,438.572,0.007316499999999948,363254.60380249744,17.541541320577178,305201834.9590067,16,COL,COL,5.65,100
18.15313,0.7917118,0.4460476,49648685,438.572,0.0071109999999999784,353051.7990349989,17.952212744339633,311539895.96505487,16,COL,COL,5.65,100
18.55313,0.7983822,0.4535734,49648685,438.572,0.006670400000000076,331176.5884240038,18.349024436015746,317616663.27868325,16,COL,COL,5.65,100
18.95313,0.8050581,0.4609221,49648685,438.572,0.006675899999999957,331449.65619149787,18.749809634057033,323831281.2355475,17,COL,COL,5.65,100
19.35313,0.8112701,0.4680976,49648685,438.572,0.006211999999999995,308417.63121999975,19.15770432147457,329739855.0219898,17,COL,COL,5.65,100
19.75313,0.8171491,0.475107,49648685,438.572,0.005878999999999968,291884.6191149984,19.55095455825771,335446477.9465615,17,COL,COL,5.65,100
20.15313,0.822842,0.4819555,49648685,438.572,0.005692900000000001,282644.99883650005,19.942012501888808,341082988.04695535,17,COL,COL,5.65,100
20.55313,0.8279381,0.4886422,49648685,438.572,0.005096100000000048,253014.66362850237,20.341592869448935,346229709.3244869,17,COL,COL,5.65,100
20.95313,0.8337921,0.4951764,49648685,438.572,0.005854000000000026,290643.40199000126,20.749238294158072,352260338.5310022,17,COL,COL,5.65,100
21.35313,0.8388857,0.5015665,49648685,438.572,0.00509359999999992,252890.54191599606,21.15634265647037,357610577.4903575,17,COL,COL,5.65,100
21.75313,0.8441274,0.5078195,49648685,438.572,0.005241700000000016,260243.51216450077,21.544296627239667,363217340.9117442,17,COL,COL,5.65,100
22.15313,0.8484362,0.5139322,49648685,438.572,0.0043088000000000015,213926.25392800008,21.94604734334398,367912176.6084323,17,COL,COL,5.65,100
22.55313,0.85267250000000006,0.519902,49648685,438.572,0.004236300000000082,210326.72426550405,22.355770163822214,372614192.5154215,18,COL,COL,5.65,100
23.35313,0.8604935,0.5314337,49648685,438.572,0.007820999999999967,388302.3653849984,22.958693326812327,381529107.4403715,18,COL,COL,5.65,100
24.15313,0.8679164,0.542462,49648685,438.572,0.00742290000000001,368537.2238865005,23.732792452814756,390275524.88600636,18,COL,COL,5.65,100
24.95313,0.8751463,0.5530145,49648685,438.572,0.007229900000000011,358955.02768150053,24.54449581073104,399085895.0591758,18,COL,COL,5.65,100
25.75313,0.8814739,0.5631222,49648685,438.572,0.006327599999999989,314157.01920599944,25.342315141127035,407047361.2436913,18,COL,COL,5.65,100
26.55313,0.8873167,0.5728042,49648685,438.572,0.005842799999999926,290087.33671799634,26.141333488054105,414630631.0534979,18,COL,COL,5.65,100
27.35313,0.8928331,0.5820824,49648685,438.572,0.005516400000000088,273882.0059340044,26.958341593430276,422014035.7257607,18,COL,COL,5.65,100
28.15313,0.8981555,0.5909883,49648685,438.572,0.005322399999999949,264250.1610439975,27.75323512795012,429347832.57781345,18,COL,COL,5.65,100
28.95313,0.902781,0.599542,49648685,438.572,0.004625499999999949,229649.99246749748,28.5374715671812,435901462.70825803,19,COL,COL,5.65,100
29.75313,0.9070744,0.6077524,49648685,438.572,0.004293400000000003,213161.66417900013,29.358594538129214,442159589.57796216,19,COL,COL,5.65,100
31.35313,0.9152396,0.6232366,49648685,438.572,0.008165200000000095,405391.4427620047,30.549360888894096,454544039.0641681,19,COL,COL,5.65,100
32.95313,0.9222108,0.6375872,49648685,438.572,0.006971199999999955,346110.9128719978,32.13657225126199,465666857.4226293,19,COL,COL,5.65,100
34.55313,0.9283586,0.6509182,49648685,438.572,0.006147800000000037,305230.1856430018,33.70241656917946,475953852.2886577,19,COL,COL,5.65,100
36.15313,0.9336892,0.663323,49648685,438.572,0.005330599999999963,264657.2802609982,35.2962457798373,485295260.7001732,19,COL,COL,5.65,100
37.75313,0.9381964,0.6748801,49648685,438.572,0.0045072000000000445,223776.5530320022,36.925392441649166,493558297.7401194,19,COL,COL,5.65,100
40.95313,0.9463003,0.6957749,49648685,438.572,0.008103899999999942,402347.9783714971,39.33720424524023,509385542.3429785,19,COL,COL,5.65,100
44.15313,0.9531127,0.7141863,49648685,438.572,0.006812400000000052,338226.70169400255,42.503247773177065,523761275.6485831,20,COL,COL,5.65,100
47.35313,0.9584788,0.7305141,49648685,438.572,0.005366099999999929,266419.8085784965,45.748993660014605,535949713.78214306,20,COL,COL,5.65,100
50.55313,0.9630595,0.7450927,49648685,438.572,0.004580699999999993,227425.73137949966,48.91433658021555,547074092.5538416,20,COL,COL,5.65,100
56.95313,0.9706198,0.7700422,49648685,438.572,0.007560300000000075,375358.95320550376,53.518795789056135,567162851.7180408,20,COL,COL,5.65,100
63.35313,0.9760168,0.7905764,49648685,438.572,0.005396999999999985,267953.95294499927,60.16446925403121,583284159.0814964,20,COL,COL,5.65,100
69.75313,0.9801442,0.8077915,49648685,438.572,0.004127400000000003,204919.98246900016,66.36393867786087,596883456.2319374,20,COL,COL,5.65,100
82.55313,0.98545990000000006,0.8349606,49648685,438.572,0.005315700000000034,263917.5148545017,75.63406303177328,616844610.1856318,20,COL,COL,5.65,100
95.35313,0.9894083,0.8554494,49648685,438.572,0.003948399999999963,196032.86785399818,88.44395921081599,634182533.15409,20,COL,COL,5.65,100
120.9531,0.9939021,0.8843449,49648685,438.572,0.004493799999999992,223111.26065299963,106.34264118630713,657908773.8903366,20,COL,COL,5.65,100
172.1531,0.9974133,0.9175575,49648685,438.572,0.0035111999999999366,174326.46277199686,141.30227718727934,682541500.0540233,20,COL,COL,5.65,100
274.5531,0.9993583,0.9478084,49648685,438.572,0.0019450000000000855,96566.69232500425,208.61764869408805,702687016.3490311,20,COL,COL,5.65,100
479.3531,0.9998507,0.9699809,49648685,438.572,4.923999999999484e-4,24447.01249399744,335.08606151503466,710878869.4814535,20,COL,COL,5.65,100
888.9531,0.9999934,0.9837859,49648685,438.572,1.4270000000005112e-4,7084.867349502538,627.3731035045988,715323724.6984293,20,COL,COL,5.65,100
0.1,0.001658676,0.001658676,4999441,714.8807,0.001658676,8292.452800116,0,0,1,CRI,CRI,4.23,100
0.45,0.002561951,0.001861067,4999441,714.8807,9.032749999999998e-4,4515.870069274999,0.34917140405745756,1576.8126926297996,1,CRI,CRI,4.23,100
0.55,0.002882145,0.002016802,4999441,714.8807,3.201940000000002e-4,1600.791011554001,0.5013861908717845,2379.427200294651,1,CRI,CRI,4.23,100
0.6,0.003002368,0.00209132,4999441,714.8807,1.2022300000000003e-4,601.0477953430002,0.5879918983888263,2732.8384345008003,1,CRI,CRI,4.23,100
0.625,0.003029218,0.00212808,4999441,714.8807,2.6850000000000138e-5,134.23499085000068,0.6175959031657309,2815.74141491125,1,CRI,CRI,4.23,100
0.8,0.003560203,0.002347566,4999441,714.8807,5.309849999999999e-4,2654.6281793849994,0.7663085586221834,4850.0057087336,1,CRI,CRI,4.23,100
0.85,0.003760374,0.002422834,4999441,714.8807,2.0017099999999986e-4,1000.7431044109993,0.8332845417168335,5683.909467869001,1,CRI,CRI,4.23,100
0.925,0.004473096,0.002538869,4999441,714.8807,7.127220000000003e-4,3563.2115884020013,0.9151548219361821,8944.799734573975,1,CRI,CRI,4.23,100
1,0.004618766,0.002684963,4999441,714.8807,1.4566999999999965e-4,728.2685704699983,0.9929499897027536,9667.934004122999,1,CRI,CRI,4.23,100
1.075,0.004973824,0.002829607,4999441,714.8807,3.550580000000001e-4,1775.0915225780006,1.0455482625373882,11523.877861399274,1,CRI,CRI,4.23,100
1.15,0.005782925,0.002983525,4999441,714.8807,8.091010000000004e-4,4045.052712541002,1.1299908478669538,16094.750405710003,1,CRI,CRI,4.23,100
1.225,0.006287461,0.003167099,4999441,714.8807,5.045359999999999e-4,2522.3979643759994,1.1954220313317592,19110.080504111455,1,CRI,CRI,4.23,100
1.25,0.006643922,0.003232773,4999441,714.8807,3.5646099999999976e-4,1782.1057383009988,1.238544469100406,21317.297709636252,1,CRI,CRI,4.23,100
1.3375,0.007062698,0.003460387,4999441,714.8807,4.1877600000000004e-4,2093.6459042160004,1.3232723759241187,24087.76149965196,1,CRI,CRI,4.23,100
1.3625,0.00719815,0.00352754,4999441,714.8807,1.3545200000000032e-4,677.1842823320015,1.3518823088621925,25003.234950776132,1,CRI,CRI,4.23,100
1.3875,0.007875005,0.003604246,4999441,714.8807,6.768549999999988e-4,3383.8966380549937,1.3658346137651312,29625.0781084351,1,CRI,CRI,4.23,100
1.475,0.008602354,0.003870244,4999441,714.8807,7.273490000000004e-4,3636.338411909002,1.4493511883566224,34895.409507002245,1,CRI,CRI,4.23,100
1.5,0.00870815,0.003950211,4999441,714.8807,1.0579600000000002e-4,528.920860036,1.4844252145638708,35680.55296814849,1,CRI,CRI,4.23,100
1.525,0.008932967,0.004030312,4999441,714.8807,2.2481700000000042e-4,1123.9593272970021,1.5107415142093343,37378.56498417887,1,CRI,CRI,4.23,100
1.5375,0.009063209,0.004071074,4999441,714.8807,1.3024199999999916e-4,651.1371947219958,1.526839940265055,38372.74725967256,1,CRI,CRI,4.23,100
1.575,0.009356553,0.004191153,4999441,714.8807,2.9334400000000094e-4,1466.5560207040046,1.5684569566788429,40672.97725270499,1,CRI,CRI,4.23,100
1.5875,0.009529273,0.004232247,4999441,714.8807,1.7271999999999947e-4,863.5034495199974,1.583625376331645,42040.44322791477,1,CRI,CRI,4.23,100
1.6,0.009807188,0.004275288,4999441,714.8807,2.779150000000001e-4,1389.4196455150006,1.5904547253656731,44250.252268640004,1,CRI,CRI,4.23,100
1.61875,0.01011255,0.004340555,4999441,714.8807,3.05362e-4,1526.639302642,1.6124367349244404,46711.861561199396,1,CRI,CRI,4.23,100
1.6375,0.01045759,0.004407913,4999441,714.8807,3.450399999999996e-4,1725.007122639998,1.6314896280141424,49526.19279003707,1,CRI,CRI,4.23,100
1.64375,0.01055578,0.004430954,4999441,714.8807,9.819000000000147e-5,490.8951117900074,1.6431067318464432,50332.785852849745,1,CRI,CRI,4.23,100
1.65,0.01082728,0.004454772,4999441,714.8807,2.7149999999999917e-4,1357.3482314999958,1.6462447974217334,52567.313317246204,1,CRI,CRI,4.23,100
1.671875,0.01090002,0.004538456,4999441,714.8807,7.273999999999996e-5,363.6593383399998,1.6648558221061078,53172.75368394481,1,CRI,CRI,4.23,100
1.684375,0.01108937,0.004587015,4999441,714.8807,1.893499999999996e-4,946.644153349998,1.6723759737259167,54755.89862167546,1,CRI,CRI,4.23,100
1.721875,0.01134203,0.004731367,4999441,714.8807,2.5266000000000004e-4,1263.1587630600002,1.7032025251325842,56907.3138165626,1,CRI,CRI,4.23,100
1.734375,0.01155623,0.004780417,4999441,714.8807,2.142000000000012e-4,1070.880262200006,1.7229940184407038,58752.43410279942,1,CRI,CRI,4.23,100
1.746875,0.0116993,0.00482903,4999441,714.8807,1.4306999999999861e-4,715.2700238699931,1.7453151210945685,60000.805691125395,1,CRI,CRI,4.23,100
1.759375,0.01198803,0.004879338,4999441,714.8807,2.8873000000000093e-4,1443.4885999300047,1.7502583079347436,62527.28360556198,1,CRI,CRI,4.23,100
1.778125,0.01219181,0.004955485,4999441,714.8807,2.0378000000000063e-4,1018.7860869800031,1.7677662338060747,64328.259249596646,1,CRI,CRI,4.23,100
1.790625,0.01249738,0.0050072,4999441,714.8807,3.055699999999998e-4,1527.679186369999,1.7835951561835197,67053.02044660856,1,CRI,CRI,4.23,100
1.834375,0.01307104,0.005188345,4999441,714.8807,5.736600000000001e-4,2867.9793240600006,1.826369414156479,72291.01016450491,1,CRI,CRI,4.23,100
1.871875,0.01357438,0.005350234,4999441,714.8807,5.033399999999997e-4,2516.4186329399986,1.8571038525151846,76964.26090227878,1,CRI,CRI,4.23,100
1.884375,0.01370261,0.005405309,4999441,714.8807,1.2823e-4,641.0783194300001,1.8767314834672277,78167.39276772132,1,CRI,CRI,4.23,100
1.896875,0.01418491,0.005461967,4999441,714.8807,4.8229999999999974e-4,2411.230394299999,1.8890854888036457,82722.41311575574,1,CRI,CRI,4.23,100
1.903125,0.0142895,0.005490717,4999441,714.8807,1.0458999999999989e-4,522.8915341899994,1.90124671335694,83716.55892657665,1,CRI,CRI,4.23,100
1.921875,0.014556,0.005577089,4999441,714.8807,2.664999999999994e-4,1332.3510264999968,1.9180513367729701,86272.0765940058,1,CRI,CRI,4.23,100
1.934375,0.01463354,0.005635235,4999441,714.8807,7.754000000000094e-5,387.6566551400047,1.9312826444416382,87020.75116408,1,CRI,CRI,4.23,100
1.971875,0.01505753,0.005807727,4999441,714.8807,4.239899999999991e-4,2119.7129895899952,1.9655158287931285,91187.08059761753,1,CRI,CRI,4.23,100
1.984375,0.01541539,0.005866885,4999441,714.8807,3.578599999999998e-4,1789.0999562599989,1.9794313942603299,94728.48121850836,1,CRI,CRI,4.23,100
1.990625,0.01565804,0.005897177,4999441,714.8807,2.4265000000000224e-4,1213.1143586500111,1.988062229548732,97140.22805506368,1,CRI,CRI,4.23,100
2.009375,0.01579429,0.005989041,4999441,714.8807,1.3624999999999748e-4,681.1738362499874,1.9978297247706458,98501.09739285996,1,CRI,CRI,4.23,100
2.021875,0.01589448,0.006050146,4999441,714.8807,1.0019e-4,500.89399379,2.012083011029018,99508.93768809129,1,CRI,CRI,4.23,100
2.059375,0.01653807,0.006232223,4999441,714.8807,6.435899999999994e-4,3217.590233189997,2.0503594825510114,106106.15433367592,1,CRI,CRI,4.23,100
2.071875,0.01688692,0.006295861,4999441,714.8807,3.4885000000000124e-4,1744.054992850006,2.063198222731819,109704.48549527061,1,CRI,CRI,4.23,100
2.078125,0.01697348,0.006327832,4999441,714.8807,8.655999999999942e-5,432.7516129599971,2.0752874812269018,110602.56950012724,1,CRI,CRI,4.23,100
2.084375,0.01707767,0.006360046,4999441,714.8807,1.0419000000000053e-4,520.8917577900027,2.078513053076145,111685.24981793354,1,CRI,CRI,4.23,100
2.103125,0.01732533,0.006456282,4999441,714.8807,2.4766000000000024e-4,1238.1615580600012,2.097306993458764,114282.05471268458,1,CRI,CRI,4.23,100
2.115625,0.01749965,0.006521185,4999441,714.8807,1.7431999999999864e-4,871.5025551199932,2.1073223991796777,116118.59156803126,1,CRI,CRI,4.23,100
2.128125,0.01761026,0.00658606,4999441,714.8807,1.1061000000000057e-4,552.9881690100028,2.1206094329173966,117291.26349552559,1,CRI,CRI,4.23,100
2.140625,0.0176884,0.006650676,4999441,714.8807,7.814000000000085e-5,390.6563197400042,2.1340198681853564,118124.93184348293,1,CRI,CRI,4.23,100
2.165625,0.01776835,0.006778867,4999441,714.8807,7.994999999999877e-5,399.7053079499939,2.1447302611006753,118982.19191296585,1,CRI,CRI,4.23,100
2.215625,0.01856383,0.007037635,4999441,714.8807,7.954800000000012e-4,3976.955326680006,2.185632165484992,127674.35339565454,1,CRI,CRI,4.23,100
2.240625,0.01887661,0.007168273,4999441,714.8807,3.127799999999986e-4,1563.7251559799931,2.226059190964894,131155.29815126682,1,CRI,CRI,4.23,100
2.265625,0.01960115,0.007302666,4999441,714.8807,7.245400000000027e-4,3622.2949821400134,2.2493723215764456,139303.1882246778,1,CRI,CRI,4.23,100
2.278125,0.01986705,0.007370496,4999441,714.8807,2.6589999999999947e-4,1329.3513618999973,2.275138280368574,142327.6463961966,1,CRI,CRI,4.23,100
2.290625,0.02017041,0.007439615,4999441,714.8807,3.0335999999999905e-4,1516.6304217599952,2.2836406105781815,145791.08521856603,1,CRI,CRI,4.23,100
2.303125,0.02052867,0.007509296,4999441,714.8807,3.5825999999999913e-4,1791.0997326599957,2.299359255498805,149909.46696637923,1,CRI,CRI,4.23,100
2.390625,0.02203366,0.008002477,4999441,714.8807,0.0015049900000000012,7524.108710590006,2.3641692739652713,167697.73359393058,1,CRI,CRI,4.23,100
2.415625,0.02213385,0.008148306,4999441,714.8807,1.0019e-4,500.89399379,2.4007671985727095,168900.2634641837,1,CRI,CRI,4.23,100
2.465625,0.02230216,0.008434538,4999441,714.8807,1.6831000000000138e-4,841.4559147100068,2.427222201592363,170942.66394202903,1,CRI,CRI,4.23,100
2.515625,0.02353785,0.008721657,4999441,714.8807,0.0012356899999999976,6177.7592492899885,2.4922351252134427,186339.09253822177,1,CRI,CRI,4.23,100
